Salary,Age,Player_Efficiency_Rating,Blocks,Turnovers_Pct,Steals,Assists_Pct,Games_Started,Games_Played,Total_Rebounds,Field_Goals,Defensive_Box_Plus_Minus,Defensive_Rebound_Pct,Usage_Pct,Free-Throws
11000000,0.625,0.46031746,0.093457944,0.286697248,0.261146497,0.415357766,0.524390244,0.56097561,0.137992832,0.341019417,-0.066666667,0.11,0.630695444,0.109919571
5000000,0.95,0.53968254,0.177570093,0.151376147,0.191082803,0.184991274,0.658536585,0.658536585,0.316308244,0.359223301,0.025,0.283,0.618705036,0.131367292
2550000,0.5,0.219047619,0.14953271,0.321100917,0.248407643,0.12565445,0.804878049,0.987804878,0.257168459,0.233009709,-0.008333333,0.164,0.369304556,0.058981233
607491,0.65,0.292063492,0.051401869,0.373853211,0.114649682,0.179755672,0,0.414634146,0.090501792,0.069174757,0.1,0.166,0.42206235,0.033512064
1312611,0.575,0.244444444,0.11682243,0.254587156,0.331210191,0.104712042,0.426829268,0.987804878,0.198028674,0.150485437,0.108333333,0.123,0.278177458,0.061662198
3294994,0.625,0.33968254,0.023364486,0.151376147,0.082802548,0.102966841,0.06097561,0.804878049,0.160394265,0.269417476,-0.191666667,0.115,0.393285372,0.095174263
4468800,0.475,0.168253968,0.102803738,0.371559633,0.063694268,0.095986038,0,0.524390244,0.092293907,0.069174757,-0.025,0.156,0.345323741,0.00536193
16400000,0.65,0.523809524,0.495327103,0.45412844,0.98089172,0.481675393,0.926829268,0.926829268,0.536738351,0.330097087,0.416666667,0.209,0.388489209,0.202412869
23500000,0.775,0.66031746,0.429906542,0.401376147,0.407643312,0.136125654,0.902439024,0.902439024,0.842293907,0.470873786,0.233333333,0.317,0.460431655,0.302949062
9003125,0.625,0.558730159,0.182242991,0.165137615,0.388535032,0.106457243,0.036585366,0.93902439,0.274193548,0.235436893,0.158333333,0.195,0.400479616,0.143431635
15550000,0.875,0.587301587,0.191588785,0.259174312,0.547770701,0.390924956,0.719512195,0.731707317,0.242831541,0.502427184,0.05,0.126,0.709832134,0.298927614
6352531,0.675,0.365079365,0.102803738,0.394495413,0.095541401,0.083769634,0.146341463,0.56097561,0.217741935,0.091019417,0.016666667,0.207,0.287769784,0.067024129
1006000,0.6,0.676190476,0.028037383,0.550458716,0,0.089005236,0,0.024390244,0.009856631,0.004854369,0.641666667,0.267,0.316546763,0
3332340,0.55,0.546031746,0.186915888,0.344036697,0.560509554,0.623036649,0.707317073,1,0.346774194,0.52184466,0.016666667,0.138,0.517985612,0.195710456
0,0.725,-0.107936508,0,0.463302752,0,0.097731239,0,0.024390244,0.005376344,0.001213592,-0.275,0.146,0.431654676,0.001340483
3381480,0.5,0.346031746,0.060747664,0.378440367,0.261146497,0.380453752,0.5,0.670731707,0.159498208,0.252427184,-0.15,0.116,0.541966427,0.175603217
20566802,0.6,0.752380952,0.177570093,0.286697248,0.203821656,0.137870855,0,0.87804878,0.431899642,0.487864078,-0.158333333,0.208,0.654676259,0.300268097
14500000,0.675,0.653968254,0.144859813,0.350917431,0.585987261,0.542757417,0.804878049,0.804878049,0.286738351,0.544902913,-0.033333333,0.138,0.673860911,0.520107239
12943020,0.7,0.415873016,0.186915888,0.229357798,0.305732484,0.214659686,0.182926829,0.914634146,0.180107527,0.5,-0.2,0.081,0.529976019,0.197050938
6000000,0.725,0.463492063,0.107476636,0.243119266,0.369426752,0.191972077,0.634146341,1,0.431003584,0.466019417,-0.066666667,0.188,0.532374101,0.215817694
8801363,0.675,0.384126984,0.14953271,0.199541284,0.318471338,0.240837696,0.268292683,0.890243902,0.136200717,0.343446602,-0.041666667,0.069,0.417266187,0.076407507
17000000,0.6,0.441269841,0.018691589,0.270642202,0.420382166,0.258289703,0.804878049,0.829268293,0.187275986,0.495145631,-0.183333333,0.083,0.563549161,0.298927614
17131148,0.7,0.361904762,0.112149533,0.327981651,0.337579618,0.321116928,0.146341463,0.792682927,0.221326165,0.285194175,-0.008333333,0.142,0.443645084,0.113941019
2847600,0.575,0.412698413,0.158878505,0.183486239,0.299363057,0.235602094,0.195121951,0.914634146,0.301075269,0.388349515,-0.058333333,0.158,0.522781775,0.158176944
1312611,0.55,0.333333333,0.009345794,0.254587156,0.108280255,0.305410122,0,0.451219512,0.037634409,0.047330097,-0.008333333,0.146,0.494004796,0.024128686
8000000,0.75,0.355555556,0.130841121,0.330275229,0.535031847,0.253054101,0.256097561,0.792682927,0.163978495,0.222087379,0.05,0.1,0.340527578,0.077747989
2550055,0.55,0.523809524,0.037383178,0.224770642,0.452229299,0.237347295,0.682926829,0.695121951,0.159498208,0.388349515,-0.133333333,0.08,0.441247002,0.139410188
72193,0.8,-0.136507937,0,0,0,0.12390925,0,0.024390244,0.000896057,0,-0.408333333,0.06,0.508393285,0.00536193
35165,0.6,0.142857143,0.018691589,0.669724771,0.01910828,0.315881326,0,0.073170732,0.010752688,0.009708738,0.05,0.14,0.378896882,0.004021448
20000000,0.75,0.612698413,0.051401869,0.25,0.318471338,0.394415358,0.597560976,0.597560976,0.149641577,0.350728155,-0.025,0.105,0.563549161,0.210455764
100000,0.575,0.003174603,0,0.27293578,0.01910828,0.130890052,0,0.280487805,0.015232975,0.01092233,-0.183333333,0.179,0.48441247,0.002680965
2301360,0.475,0.403174603,0.079439252,0.417431193,0.01910828,0.157068063,0,0.268292683,0.077060932,0.067961165,0.066666667,0.199,0.405275779,0.016085791
1410598,0.775,0.380952381,0.03271028,0.208715596,0.057324841,0.171029668,0,0.573170732,0.076164875,0.115291262,-0.225,0.139,0.544364508,0.044235925
1000000,0.725,0.342857143,0.070093458,0.206422018,0.261146497,0.183246073,0.5,0.87804878,0.165770609,0.283980583,-0.1,0.1,0.429256595,0.178284182
22471910,0.55,0.828571429,0.705607477,0.305045872,0.834394904,0.464223386,0.975609756,0.975609756,0.627240143,0.796116505,0.291666667,0.226,0.678657074,0.631367292
